epoch,consumer,corpus,condition,project,chunk,mode,candidate_base,candidate_expat,base_expat,candidate_base_min,candidate_base_max
1,native,observed-holdout,musescore/65536/namespaces-0,musescore,65536,namespaces-0,0.9681143468501167,1.5340393308721278,1.555433909835753,0.9628235219122282,0.9916537586358153
1,native,tuning,docbook/4096/namespaces-1,docbook,4096,namespaces-1,0.98331391885734,1.4127403949844826,1.4586843979836754,0.9564037905458312,0.9980278992401427
1,native,observed-holdout,hadoop/4096/namespaces-1,hadoop,4096,namespaces-1,1.0053201380211516,1.377063330548193,1.3627776114399737,0.6289650387980066,1.0281923971271392
1,native,observed-holdout,dotnet/65536/namespaces-0,dotnet,65536,namespaces-0,1.030477096922606,1.0902729050110667,1.070833837184471,1.013391605320835,1.0448652368236555
1,native,observed-holdout,musescore/65536/namespaces-1,musescore,65536,namespaces-1,0.960854272467101,1.5339070917139968,1.58457685842115,0.9154301927573082,0.9680231561896974
1,native,generated,namespaces/65536/namespaces-0,namespaces,65536,namespaces-0,1.0250241124906763,1.5124125453042174,1.4820631382764655,0.9431008423210221,1.078731233657808
1,native,tuning,docbook/65536/namespaces-0,docbook,65536,namespaces-0,0.9630199463917436,1.2517784331175366,1.3004720480928207,0.9297387456680868,0.9864376920542492
1,native,tuning,batik/65536/namespaces-0,batik,65536,namespaces-0,0.9321699752996067,0.8588855848501127,0.9156206678477343,0.916927885568106,0.97846933759963
1,native,tuning,maven/4096/namespaces-1,maven,4096,namespaces-1,0.9953415697721362,1.4619718554233594,1.476851388974343,0.9656491441414196,1.0184379828247336
1,python,observed-holdout,libreoffice/65536/pyexpat-events,libreoffice,65536,pyexpat-events,0.9881223690017645,1.1813854396876837,1.1995087049810216,0.6358975290714604,1.0085464210566495
1,python,observed-holdout,hadoop/65536/elementtree,hadoop,65536,elementtree,0.9955163403494806,1.1809358265980257,1.1847669980718722,0.9928492017879811,1.0043899014842161
1,python,tuning,vulkan/4096/elementtree,vulkan,4096,elementtree,1.012035150804707,1.1529145749816567,1.1412790350565492,0.9745367825814408,1.0426119837809071
1,python,observed-holdout,libreoffice/4096/elementtree,libreoffice,4096,elementtree,1.0079289541705052,1.3471309498177528,1.3350371698960875,0.9826602773501336,1.0434593849921145
1,python,tuning,vulkan/4096/pyexpat-events,vulkan,4096,pyexpat-events,1.0040633739561518,1.08090538693563,1.0805517050869486,0.987146011766177,1.054058707616077
1,python,observed-holdout,hadoop/4096/pyexpat-events,hadoop,4096,pyexpat-events,0.9958274917684006,1.1230777840228168,1.1249001771095926,0.9846810478526917,1.0440350141446253
1,python,tuning,wayland/65536/pyexpat-events,wayland,65536,pyexpat-events,0.9976642896705282,1.0099878688608834,1.013158576196037,0.9883171795076277,1.0050436151083406
1,python,observed-holdout,musescore/4096/elementtree,musescore,4096,elementtree,0.9909715415729138,1.267483956642958,1.273572594728968,0.9646353711854098,1.0167066151033486
1,python,observed-holdout,musescore/65536/elementtree,musescore,65536,elementtree,1.0069901588781403,1.2634780175977995,1.2526752777175474,0.9675202984058842,1.0210698386904518
1,python,tuning,wayland/4096/elementtree,wayland,4096,elementtree,1.0024117078676091,1.0358253541463234,1.0301001506106877,0.9963727720630313,1.0274947043593508
1,python,tuning,wayland/4096/pyexpat-events,wayland,4096,pyexpat-events,0.9884684558705561,1.0134871586077219,1.0178729023962834,0.9581804900072641,1.0080390412792697
