epoch,consumer,corpus,condition,project,chunk,mode,candidate_base,candidate_expat,base_expat,candidate_base_min,candidate_base_max
2,native,tuning,docbook/4096/namespaces-1,docbook,4096,namespaces-1,0.990909666060233,1.452403785260644,1.4657277398809416,0.9313662675552282,1.031933614707776
2,native,observed-holdout,musescore/4096/namespaces-1,musescore,4096,namespaces-1,0.974567309275034,1.5750342955751149,1.6169065997739476,0.9613045454921958,0.9763570704177476
2,native,observed-holdout,musescore/65536/namespaces-0,musescore,65536,namespaces-0,0.9761218710390261,1.4589354978731481,1.502819771401657,0.9681740179921777,1.0176810437344452
2,native,generated,namespaces/65536/namespaces-0,namespaces,65536,namespaces-0,0.9805745571269666,1.437095116371232,1.4627309910583293,0.9647445538916811,1.024549099960593
2,native,observed-holdout,libreoffice/65536/namespaces-1,libreoffice,65536,namespaces-1,1.0037786483099702,1.563954207982894,1.5531563760383218,0.981623297246377,1.0257471217809495
2,native,tuning,gtk/4096/namespaces-0,gtk,4096,namespaces-0,0.9684454574033322,1.1482128977648824,1.1734651957163962,0.9233086530662246,1.0127833205473833
2,native,tuning,wayland/4096/namespaces-0,wayland,4096,namespaces-0,1.0011739540748028,0.9829482195948894,0.9812580687619543,0.9928112356887729,1.0154756208453828
2,native,tuning,batik/65536/namespaces-1,batik,65536,namespaces-1,1.0178384728103567,1.0006404417058823,0.9925891745462214,0.9780480211697863,1.2177279073939733
2,native,generated,entities/4096/namespaces-1,entities,4096,namespaces-1,0.7032786480371315,1.7720521219573782,2.4862631591341544,0.6872900254683988,0.7227733440101972
2,native,generated,text/4096/namespaces-0,text,4096,namespaces-0,1.0030769361872043,1.030239698215689,1.0294258781709567,0.9772253838687972,1.0195298523575103
2,native,observed-holdout,hadoop/4096/namespaces-1,hadoop,4096,namespaces-1,0.9857108562495437,1.3470203158040357,1.3665471038121777,0.976049607692406,1.0844507108465096
2,native,tuning,maven/65536/namespaces-1,maven,65536,namespaces-1,0.9834206116327169,1.5506630752242072,1.5798734738949607,0.9650250638215715,1.0166828818951776
2,native,tuning,batik/65536/namespaces-0,batik,65536,namespaces-0,1.0275424952355285,0.9091880751329645,0.8896104707592717,0.9425347437149525,1.8678951416791283
2,native,generated,elements/4096/namespaces-0,elements,4096,namespaces-0,0.9587360227372809,1.6695794506025354,1.7714774997485623,0.8367273458323883,0.9870588038999764
2,native,generated,namespaces/4096/namespaces-1,namespaces,4096,namespaces-1,0.977359857586533,2.0987954038076633,2.1474131431900365,0.9288136953819467,0.9934709662249556
2,native,observed-holdout,dotnet/4096/namespaces-1,dotnet,4096,namespaces-1,0.9909143326974785,1.1041630995354066,1.1163291421912673,0.953038460275321,1.0337929415719878
2,native,generated,entities/4096/namespaces-0,entities,4096,namespaces-0,0.7100808430478376,1.7688221262509949,2.4862533642125224,0.7057589380695976,0.7248410606441399
2,native,tuning,wayland/65536/namespaces-1,wayland,65536,namespaces-1,1.0021015125108346,0.9899895767708702,0.9915288399241182,0.9756428235025268,1.0193246581189153
2,native,observed-holdout,qt/4096/namespaces-0,qt,4096,namespaces-0,0.9415906258370178,1.5196822983969993,1.6182639516329889,0.9266524836519776,1.00127498110395
